GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	E5RG34	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	E5RG75	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	E5RGK8	FZD6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF75	9606	TreeGrafter		P
UniProtKB	E5RGQ1	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	E5RHL1	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	E5RJ51	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	E5RJG0	FZD6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF75	9606	TreeGrafter		P
UniProtKB	E5RJT4	FZD6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF75	9606	TreeGrafter		P
UniProtKB	E7EPC3	WNT9B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF84	9606	TreeGrafter		P
UniProtKB	E9PH60	WNT16	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF70	9606	TreeGrafter		P
UniProtKB	F5GYM2	WNT5B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF87	9606	TreeGrafter		P
UniProtKB	F5H034	WNT5B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF87	9606	TreeGrafter		P
UniProtKB	F5H364	WNT5B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF87	9606	TreeGrafter		P
UniProtKB	F5H7J9	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017049	9606	InterPro		P
UniProtKB	F5H7J9	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR46513:SF40	9606	TreeGrafter		P
UniProtKB	F5H7Q6	WNT5B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF87	9606	TreeGrafter		P
UniProtKB	F8WCF1	DVL3	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF6	9606	TreeGrafter		P
UniProtKB	F8WDR1	WNT2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF86	9606	TreeGrafter		P
UniProtKB	G5EA13	FZD6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF75	9606	TreeGrafter		P
UniProtKB	G9G139	LEF1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF11	9606	TreeGrafter		P
UniProtKB	H0Y663	WNT4	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF101	9606	TreeGrafter		P
UniProtKB	H0YAR8	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	H0YBC8	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	H0YBP2	TCF7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF33	9606	TreeGrafter		P
UniProtKB	H0YEA5	LRP8	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR46513:SF36	9606	TreeGrafter		P
UniProtKB	H0YEE5	TCF7L2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10373:SF32	9606	TreeGrafter		P
UniProtKB	H0YGW5	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR46513:SF40	9606	TreeGrafter		P
UniProtKB	H0YMQ3	LDLR	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR46513:SF36	9606	TreeGrafter		P
UniProtKB	H7BZB8	WNT10A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF89	9606	TreeGrafter		P
UniProtKB	H8YS97	H8YS97	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF7	9606	TreeGrafter		P
UniProtKB	I1W660	DKK1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54908|ensembl:ENSMUSP00000025803	9606	Ensembl		P
UniProtKB	I3L0L8	WNT9B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF84	9606	TreeGrafter		P
UniProtKB	I3L0M7	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF8	9606	TreeGrafter		P
UniProtKB	I3L0Z8	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF8	9606	TreeGrafter		P
UniProtKB	I3L2N2	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF8	9606	TreeGrafter		P
UniProtKB	I3L2W9	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF8	9606	TreeGrafter		P
UniProtKB	I6QTG3	GPC3	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFZ4|ensembl:ENSMUSP00000064131	9606	Ensembl		P
UniProtKB	K7ERP3	JUP	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR45976:SF3	9606	TreeGrafter		P
UniProtKB	M4IQA4	M4IQA4	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF7	9606	TreeGrafter		P
UniProtKB	M4IS22	M4IS22	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF7	9606	TreeGrafter		P
UniProtKB	O00144	FZD9	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0001085|FB:FBgn0016797|MGI:MGI:108078|MGI:MGI:108460|MGI:MGI:108520|MGI:MGI:108570|MGI:MGI:108571|MGI:MGI:1196625|MGI:MGI:892014|PANTHER:PTN000139394|RGD:61916|RGD:71012|UniProtKB:O75084|UniProtKB:Q13467|UniProtKB:Q14332|UniProtKB:Q8N474|UniProtKB:Q9H461|UniProtKB:Q9NPG1|UniProtKB:Q9ULV1|UniProtKB:Q9ULW2|UniProtKB:Q9UP38|ZFIN:ZDB-GENE-000328-3|ZFIN:ZDB-GENE-011108-2	9606	GO_Central		P
UniProtKB	O00144	FZD9	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF79	9606	TreeGrafter		P
UniProtKB	O00512	BCL9	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015668	9606	InterPro		P
UniProtKB	O00512	BCL9	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1924828|MGI:MGI:1933114|PANTHER:PTN001807872	9606	GO_Central		P
UniProtKB	O00512	BCL9	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D219|ensembl:ENSMUSP00000046152	9606	Ensembl		P
UniProtKB	O00512	BCL9	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR15185:SF5	9606	TreeGrafter		P
UniProtKB	O00744	WNT10B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004360|FB:FBgn0031902|FB:FBgn0284084|MGI:MGI:101948|MGI:MGI:108061|MGI:MGI:1197020|MGI:MGI:1261834|MGI:MGI:2446084|MGI:MGI:98953|MGI:MGI:98954|MGI:MGI:98955|MGI:MGI:98956|MGI:MGI:98957|MGI:MGI:98958|MGI:MGI:98961|MGI:MGI:98962|PANTHER:PTN000246517|RGD:69079|UniProtKB:O00744|UniProtKB:O00755|UniProtKB:O14904|UniProtKB:O14905|UniProtKB:P04628|UniProtKB:P09544|UniProtKB:P56703|UniProtKB:P56704|UniProtKB:P56705|UniProtKB:P56706|UniProtKB:Q93097|UniProtKB:Q93098|UniProtKB:Q98SN7|UniProtKB:Q9GZT5|UniProtKB:Q9H1J5|WB:WBGene00001188|WB:WBGene00003395|ZFIN:ZDB-GENE-980526-332|ZFIN:ZDB-GENE-990415-279	9606	GO_Central		P
UniProtKB	O00744	WNT10B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48614|ensembl:ENSMUSP00000023732	9606	Ensembl		P
UniProtKB	O00744	WNT10B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF76	9606	TreeGrafter		P
UniProtKB	O00744	WNT10B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:17761539		9606	BHF-UCL		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004360|FB:FBgn0031902|FB:FBgn0284084|MGI:MGI:101948|MGI:MGI:108061|MGI:MGI:1197020|MGI:MGI:1261834|MGI:MGI:2446084|MGI:MGI:98953|MGI:MGI:98954|MGI:MGI:98955|MGI:MGI:98956|MGI:MGI:98957|MGI:MGI:98958|MGI:MGI:98961|MGI:MGI:98962|PANTHER:PTN000246517|RGD:69079|UniProtKB:O00744|UniProtKB:O00755|UniProtKB:O14904|UniProtKB:O14905|UniProtKB:P04628|UniProtKB:P09544|UniProtKB:P56703|UniProtKB:P56704|UniProtKB:P56705|UniProtKB:P56706|UniProtKB:Q93097|UniProtKB:Q93098|UniProtKB:Q98SN7|UniProtKB:Q9GZT5|UniProtKB:Q9H1J5|WB:WBGene00001188|WB:WBGene00003395|ZFIN:ZDB-GENE-980526-332|ZFIN:ZDB-GENE-990415-279	9606	GO_Central		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:M0R9D3|ensembl:ENSRNOP00000066101	9606	Ensembl		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24383|ensembl:ENSMUSP00000032180	9606	Ensembl		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF78	9606	TreeGrafter		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:12857724		9606	BHF-UCL		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:15802269		9606	BHF-UCL	part_of(GO:0035313),occurs_in(CL:0000575)|positively_regulates(GO:0060054),occurs_in(CL:0000575)	P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:16805831		9606	ARUK-UCL		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:18986540		9606	BHF-UCL		P
UniProtKB	O00755	WNT7A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:28733458		9606	WB		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000499|MGI:MGI:106613|MGI:MGI:108100|MGI:MGI:2679721|MGI:MGI:94941|PANTHER:PTN000093945|UniProtKB:O14640|UniProtKB:O14641|UniProtKB:Q155Q3|UniProtKB:Q92997|ZFIN:ZDB-GENE-010319-1|ZFIN:ZDB-GENE-030721-2	9606	GO_Central		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51141|ensembl:ENSMUSP00000030948	9606	Ensembl		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF5	9606	TreeGrafter		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:11113207		9606	BHF-UCL		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:12556519		9606	WB		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000316	IGI	PMID:12556519	UniProtKB:P49674,UniProtKB:Q92837	9606	WB		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:14747478		9606	BHF-UCL		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:17593335		9606	BHF-UCL		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000316	IGI	PMID:18093802	UniProtKB:P51141	9606	ParkinsonsUK-UCL		P
UniProtKB	O14640	DVL1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000304	TAS	PMID:25424568		9606	ARUK-UCL		P
UniProtKB	O14641	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000499|MGI:MGI:106613|MGI:MGI:108100|MGI:MGI:2679721|MGI:MGI:94941|PANTHER:PTN000093945|UniProtKB:O14640|UniProtKB:O14641|UniProtKB:Q155Q3|UniProtKB:Q92997|ZFIN:ZDB-GENE-010319-1|ZFIN:ZDB-GENE-030721-2	9606	GO_Central		P
UniProtKB	O14641	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60838|ensembl:ENSMUSP00000140073	9606	Ensembl		P
UniProtKB	O14641	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10878:SF8	9606	TreeGrafter		P
UniProtKB	O14641	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:17593335		9606	BHF-UCL		P
UniProtKB	O14641	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:18787224		9606	BHF-UCL	part_of(GO:0042127)	P
UniProtKB	O14641	DVL2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000304	TAS	PMID:25424568		9606	ARUK-UCL		P
UniProtKB	O14904	WNT9A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004360|FB:FBgn0031902|FB:FBgn0284084|MGI:MGI:101948|MGI:MGI:108061|MGI:MGI:1197020|MGI:MGI:1261834|MGI:MGI:2446084|MGI:MGI:98953|MGI:MGI:98954|MGI:MGI:98955|MGI:MGI:98956|MGI:MGI:98957|MGI:MGI:98958|MGI:MGI:98961|MGI:MGI:98962|PANTHER:PTN000246517|RGD:69079|UniProtKB:O00744|UniProtKB:O00755|UniProtKB:O14904|UniProtKB:O14905|UniProtKB:P04628|UniProtKB:P09544|UniProtKB:P56703|UniProtKB:P56704|UniProtKB:P56705|UniProtKB:P56706|UniProtKB:Q93097|UniProtKB:Q93098|UniProtKB:Q98SN7|UniProtKB:Q9GZT5|UniProtKB:Q9H1J5|WB:WBGene00001188|WB:WBGene00003395|ZFIN:ZDB-GENE-980526-332|ZFIN:ZDB-GENE-990415-279	9606	GO_Central		P
UniProtKB	O14904	WNT9A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF75	9606	TreeGrafter		P
UniProtKB	O14904	WNT9A	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:28733458		9606	WB		P
UniProtKB	O14905	WNT9B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004360|FB:FBgn0031902|FB:FBgn0284084|MGI:MGI:101948|MGI:MGI:108061|MGI:MGI:1197020|MGI:MGI:1261834|MGI:MGI:2446084|MGI:MGI:98953|MGI:MGI:98954|MGI:MGI:98955|MGI:MGI:98956|MGI:MGI:98957|MGI:MGI:98958|MGI:MGI:98961|MGI:MGI:98962|PANTHER:PTN000246517|RGD:69079|UniProtKB:O00744|UniProtKB:O00755|UniProtKB:O14904|UniProtKB:O14905|UniProtKB:P04628|UniProtKB:P09544|UniProtKB:P56703|UniProtKB:P56704|UniProtKB:P56705|UniProtKB:P56706|UniProtKB:Q93097|UniProtKB:Q93098|UniProtKB:Q98SN7|UniProtKB:Q9GZT5|UniProtKB:Q9H1J5|WB:WBGene00001188|WB:WBGene00003395|ZFIN:ZDB-GENE-980526-332|ZFIN:ZDB-GENE-990415-279	9606	GO_Central		P
UniProtKB	O14905	WNT9B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35468|ensembl:ENSMUSP00000018630	9606	Ensembl		P
UniProtKB	O14905	WNT9B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR12027:SF84	9606	TreeGrafter		P
UniProtKB	O14905	WNT9B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:28733458		9606	WB		P
UniProtKB	O15169	AXIN1	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35625|ensembl:ENSMUSP00000073974	9606	Ensembl		P
UniProtKB	O43255	SIAH2	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000315	IMP	PMID:28546513		9606	UniProt		P
UniProtKB	O43474	KLF4	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60793|ensembl:ENSMUSP00000103245	9606	Ensembl		P
UniProtKB	O43524	FOXO3	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVH4|ensembl:ENSMUSP00000101141	9606	Ensembl		P
UniProtKB	O60353	FZD6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0001085|FB:FBgn0016797|MGI:MGI:108078|MGI:MGI:108460|MGI:MGI:108520|MGI:MGI:108570|MGI:MGI:108571|MGI:MGI:1196625|MGI:MGI:892014|PANTHER:PTN000139394|RGD:61916|RGD:71012|UniProtKB:O75084|UniProtKB:Q13467|UniProtKB:Q14332|UniProtKB:Q8N474|UniProtKB:Q9H461|UniProtKB:Q9NPG1|UniProtKB:Q9ULV1|UniProtKB:Q9ULW2|UniProtKB:Q9UP38|ZFIN:ZDB-GENE-000328-3|ZFIN:ZDB-GENE-011108-2	9606	GO_Central		P
UniProtKB	O60353	FZD6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF75	9606	TreeGrafter		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0001085|FB:FBgn0016797|MGI:MGI:108078|MGI:MGI:108460|MGI:MGI:108520|MGI:MGI:108570|MGI:MGI:108571|MGI:MGI:1196625|MGI:MGI:892014|PANTHER:PTN000139394|RGD:61916|RGD:71012|UniProtKB:O75084|UniProtKB:Q13467|UniProtKB:Q14332|UniProtKB:Q8N474|UniProtKB:Q9H461|UniProtKB:Q9NPG1|UniProtKB:Q9ULV1|UniProtKB:Q9ULW2|UniProtKB:Q9UP38|ZFIN:ZDB-GENE-000328-3|ZFIN:ZDB-GENE-011108-2	9606	GO_Central		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61090|ensembl:ENSMUSP00000109884	9606	Ensembl		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11309:SF31	9606	TreeGrafter		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:18215320		9606	BHF-UCL		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000315	IMP	PMID:18313787		9606	BHF-UCL		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000315	IMP	PMID:19773752		9606	BHF-UCL		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:20802536		9606	UniProt		P
UniProtKB	O75084	FZD7	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:28733458		9606	WB		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017049	9606	InterPro		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000119|MGI:MGI:1278315|MGI:MGI:1298218|PANTHER:PTN000056248|RGD:1304749|UniProtKB:O75197|UniProtKB:O75581|ZFIN:ZDB-GENE-050518-2	9606	GO_Central		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91VN0|ensembl:ENSMUSP00000025856	9606	Ensembl		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR46513:SF16	9606	TreeGrafter		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:11029007		9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000316	IGI	PMID:11336703	UniProtKB:P04426	9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:12121999		9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:12857724		9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:15908424		9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000316	IGI	PMID:16805831	UniProtKB:O00755,UniProtKB:P02649	9606	ARUK-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000315	IMP	PMID:18044981		9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000315	IMP	PMID:19673927		9606	BHF-UCL		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:24706814		9606	UniProt		P
UniProtKB	O75197	LRP5	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:25920554		9606	UniProt		P
UniProtKB	O75351	VPS4B	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46467|ensembl:ENSMUSP00000092230	9606	Ensembl		P
UniProtKB	O75474	FRAT2	involved_in	GO:1904886	beta-catenin destruction complex disassembly	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-459	9606	ComplexPortal		P
UniProtKB	O75581	LRP6	acts_upstream_of_or_within	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:16263759		9606	MGI		P
UniProtKB	O75581	LRP6	acts_upstream_of_or_within	GO:0060070	canonical Wnt signaling pathway	ECO:0000314	IDA	PMID:16543246		9606	MGI		P
UniProtKB	O75581	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017049	9606	InterPro		P
UniProtKB	O75581	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000119|MGI:MGI:1278315|MGI:MGI:1298218|PANTHER:PTN000056248|RGD:1304749|UniProtKB:O75197|UniProtKB:O75581|ZFIN:ZDB-GENE-050518-2	9606	GO_Central		P
UniProtKB	O75581	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0G2K0H3|ensembl:ENSRNOP00000071445	9606	Ensembl		P
UniProtKB	O75581	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR46513:SF40	9606	TreeGrafter		P
UniProtKB	O75581	LRP6	involved_in	GO:0060070	canonical Wnt signaling pathway	ECO:0000315	IMP	PMID:11029007		9606	BHF-UCL	part_of(GO:0014029)|part_of(GO:0014033)	P
