#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DNMT3A	ABL1	9606.ENSP00000264709	9606.ENSP00000361423	0	0	0	0	0.069	0.058	0	0.571	0.591
DNMT3A	TP53	9606.ENSP00000264709	9606.ENSP00000269305	0	0	0	0	0.049	0	0	0.833	0.835
DNMT3A	ASXL1	9606.ENSP00000264709	9606.ENSP00000364839	0	0	0	0	0.042	0.091	0	0.936	0.939
DNMT3A	MYC	9606.ENSP00000264709	9606.ENSP00000478887	0	0	0	0	0.103	0.516	0	0.983	0.991
EVPL	PLEK2	9606.ENSP00000465630	9606.ENSP00000216446	0	0	0	0	0.097	0	0	0.427	0.460
EVPL	PLEK	9606.ENSP00000465630	9606.ENSP00000234313	0	0	0	0	0.044	0	0	0.423	0.424
EVPL	STAT5B	9606.ENSP00000465630	9606.ENSP00000293328	0	0	0	0	0.042	0	0	0.400	0.400
EVPL	BCR	9606.ENSP00000465630	9606.ENSP00000303507	0	0	0	0	0.049	0	0	0.620	0.623
EVPL	STAT5A	9606.ENSP00000465630	9606.ENSP00000341208	0	0	0	0	0	0	0	0.418	0.418
EVPL	ABL1	9606.ENSP00000465630	9606.ENSP00000361423	0	0	0	0	0.106	0	0	0.957	0.960
GPR84	IL1B	9606.ENSP00000450310	9606.ENSP00000263341	0	0	0	0	0.350	0	0	0.273	0.507
GPR84	SRC	9606.ENSP00000450310	9606.ENSP00000362680	0	0	0	0	0.049	0	0.500	0.071	0.520
GPR84	TNF	9606.ENSP00000450310	9606.ENSP00000398698	0	0	0	0	0.376	0	0	0.271	0.525
GPR84	ITGAM	9606.ENSP00000450310	9606.ENSP00000496959	0	0	0	0	0.228	0	0	0.371	0.494
HIF1A	NFKB1	9606.ENSP00000437955	9606.ENSP00000226574	0	0	0	0	0.088	0	0	0.807	0.816
HIF1A	IRF1	9606.ENSP00000437955	9606.ENSP00000245414	0	0	0	0	0.062	0.068	0	0.676	0.692
HIF1A	MDM2	9606.ENSP00000437955	9606.ENSP00000258149	0	0	0	0	0.060	0.839	0	0.929	0.988
HIF1A	IL1B	9606.ENSP00000437955	9606.ENSP00000263341	0	0	0	0	0.120	0	0	0.751	0.771
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.115	0.738	0.750	0.923	0.994
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.847	0	0.994	0.999
HIF1A	IFNA1	9606.ENSP00000437955	9606.ENSP00000276927	0	0	0	0	0	0	0	0.440	0.440
HIF1A	STAT5B	9606.ENSP00000437955	9606.ENSP00000293328	0	0	0	0	0	0.045	0	0.508	0.510
HIF1A	STAT6	9606.ENSP00000437955	9606.ENSP00000300134	0	0	0	0	0	0.045	0.500	0.507	0.744
HIF1A	BIRC5	9606.ENSP00000437955	9606.ENSP00000301633	0	0	0	0	0.042	0	0.400	0.399	0.624
HIF1A	CXCL8	9606.ENSP00000437955	9606.ENSP00000306512	0	0	0	0	0.184	0	0	0.667	0.716
HIF1A	CD19	9606.ENSP00000437955	9606.ENSP00000313419	0	0	0	0	0	0	0	0.547	0.547
HIF1A	STAT5A	9606.ENSP00000437955	9606.ENSP00000341208	0	0	0	0	0	0.045	0	0.511	0.513
HIF1A	STAT1	9606.ENSP00000437955	9606.ENSP00000354394	0	0	0	0	0.072	0.045	0	0.738	0.748
HIF1A	XIAP	9606.ENSP00000437955	9606.ENSP00000360242	0	0	0	0	0.054	0	0	0.677	0.681
HIF1A	ABL1	9606.ENSP00000437955	9606.ENSP00000361423	0	0	0	0	0	0.071	0	0.484	0.500
HIF1A	SRC	9606.ENSP00000437955	9606.ENSP00000362680	0	0	0	0	0	0.632	0	0.666	0.872
HIF1A	IL6	9606.ENSP00000437955	9606.ENSP00000385675	0	0	0	0	0.139	0	0	0.777	0.800
HIF1A	CXCR4	9606.ENSP00000437955	9606.ENSP00000386884	0	0	0	0	0.076	0.226	0	0.891	0.915
HIF1A	TNF	9606.ENSP00000437955	9606.ENSP00000398698	0	0	0	0	0.044	0	0	0.818	0.818
HIF1A	PTPRC	9606.ENSP00000437955	9606.ENSP00000411355	0	0	0	0	0.110	0	0	0.518	0.553
HIF1A	BIRC2	9606.ENSP00000437955	9606.ENSP00000477613	0	0	0	0	0.151	0	0	0.349	0.423
HIF1A	KITLG	9606.ENSP00000437955	9606.ENSP00000495951	0	0	0	0	0.042	0	0	0.445	0.445
HIF1A	JAK1	9606.ENSP00000437955	9606.ENSP00000499900	0	0	0	0	0.111	0.071	0	0.418	0.477
HIF1A	ITGAM	9606.ENSP00000437955	9606.ENSP00000496959	0	0	0	0	0.063	0	0	0.538	0.549
HIF1A	MYC	9606.ENSP00000437955	9606.ENSP00000478887	0	0	0	0	0.091	0.435	0.400	0.982	0.993
HIF1A	CTNNB1	9606.ENSP00000437955	9606.ENSP00000495360	0	0	0	0	0.260	0.785	0	0.989	0.998
IFIT2	NFKB1	9606.ENSP00000490935	9606.ENSP00000226574	0	0	0	0	0.085	0.106	0	0.329	0.403
IFIT2	IRF1	9606.ENSP00000490935	9606.ENSP00000245414	0	0	0	0	0.263	0.052	0	0.651	0.735
IFIT2	IL1B	9606.ENSP00000490935	9606.ENSP00000263341	0	0	0	0	0.114	0	0	0.419	0.463
IFIT2	IFNA1	9606.ENSP00000490935	9606.ENSP00000276927	0	0	0	0	0.049	0	0	0.668	0.671
IFIT2	CXCL8	9606.ENSP00000490935	9606.ENSP00000306512	0	0	0	0	0.074	0	0	0.399	0.420
IFIT2	STAT2	9606.ENSP00000490935	9606.ENSP00000315768	0	0	0	0	0.419	0	0.500	0.788	0.933
IFIT2	STAT1	9606.ENSP00000490935	9606.ENSP00000354394	0	0	0	0	0.550	0	0.500	0.850	0.963
IFIT2	XAF1	9606.ENSP00000490935	9606.ENSP00000354822	0	0	0	0	0.764	0.100	0	0.511	0.887
IFIT2	IFIT3	9606.ENSP00000490935	9606.ENSP00000360876	0	0	0.064	0.943	0.999	0.845	0	0.929	0.999
IFIT2	IL6	9606.ENSP00000490935	9606.ENSP00000385675	0	0	0	0	0.126	0	0	0.585	0.622
IFIT2	TNF	9606.ENSP00000490935	9606.ENSP00000398698	0	0	0	0	0.142	0	0	0.449	0.507
IFIT2	JAK1	9606.ENSP00000490935	9606.ENSP00000499900	0	0	0	0	0.065	0.100	0	0.438	0.486
IFIT3	IRF1	9606.ENSP00000360876	9606.ENSP00000245414	0	0	0	0	0.257	0.052	0	0.638	0.723
IFIT3	IL1B	9606.ENSP00000360876	9606.ENSP00000263341	0	0	0	0	0.127	0	0	0.417	0.469
IFIT3	IFNA1	9606.ENSP00000360876	9606.ENSP00000276927	0	0	0	0	0.048	0	0	0.620	0.623
IFIT3	CXCL8	9606.ENSP00000360876	9606.ENSP00000306512	0	0	0	0	0.079	0	0	0.389	0.413
IFIT3	STAT2	9606.ENSP00000360876	9606.ENSP00000315768	0	0	0	0	0.333	0	0.500	0.764	0.914
IFIT3	STAT1	9606.ENSP00000360876	9606.ENSP00000354394	0	0	0	0	0.762	0	0.500	0.887	0.985
IFIT3	XAF1	9606.ENSP00000360876	9606.ENSP00000354822	0	0	0	0	0.779	0.100	0	0.715	0.938
IFIT3	JAK1	9606.ENSP00000360876	9606.ENSP00000499900	0	0	0	0	0.062	0.100	0	0.368	0.421
IFIT3	TNF	9606.ENSP00000360876	9606.ENSP00000398698	0	0	0	0	0.138	0	0	0.433	0.491
IFIT3	IL6	9606.ENSP00000360876	9606.ENSP00000385675	0	0	0	0	0.124	0	0	0.692	0.718
IFIT3	IFIT2	9606.ENSP00000360876	9606.ENSP00000490935	0	0	0.064	0.943	0.999	0.845	0	0.929	0.999
IFNA1	NFKB1	9606.ENSP00000276927	9606.ENSP00000226574	0	0	0	0	0	0	0.650	0.730	0.901
IFNA1	IRF1	9606.ENSP00000276927	9606.ENSP00000245414	0	0	0	0	0	0	0.500	0.827	0.910
IFNA1	IL1B	9606.ENSP00000276927	9606.ENSP00000263341	0	0	0	0	0.055	0	0	0.847	0.849
IFNA1	STAT3	9606.ENSP00000276927	9606.ENSP00000264657	0	0	0	0	0	0	0	0.696	0.696
IFNA1	TP53	9606.ENSP00000276927	9606.ENSP00000269305	0	0	0	0	0	0	0	0.601	0.601
IFNA1	CTNNB1	9606.ENSP00000276927	9606.ENSP00000495360	0	0	0	0	0.074	0	0	0.396	0.416
IFNA1	HIF1A	9606.ENSP00000276927	9606.ENSP00000437955	0	0	0	0	0	0	0	0.440	0.440
IFNA1	SRC	9606.ENSP00000276927	9606.ENSP00000362680	0	0	0	0	0	0	0	0.451	0.451
IFNA1	STAT6	9606.ENSP00000276927	9606.ENSP00000300134	0	0	0	0	0	0	0	0.505	0.505
IFNA1	CCL20	9606.ENSP00000276927	9606.ENSP00000351671	0	0	0	0	0.048	0	0	0.507	0.510
IFNA1	MYC	9606.ENSP00000276927	9606.ENSP00000478887	0	0	0	0	0.055	0	0	0.507	0.514
IFNA1	CXCR4	9606.ENSP00000276927	9606.ENSP00000386884	0	0	0	0	0	0	0	0.540	0.540
IFNA1	STAT5A	9606.ENSP00000276927	9606.ENSP00000341208	0	0	0	0	0	0	0	0.571	0.571
IFNA1	STAT5B	9606.ENSP00000276927	9606.ENSP00000293328	0	0	0	0	0	0	0	0.574	0.574
IFNA1	PTPRC	9606.ENSP00000276927	9606.ENSP00000411355	0	0	0	0	0	0	0	0.621	0.621
IFNA1	IFIT3	9606.ENSP00000276927	9606.ENSP00000360876	0	0	0	0	0.048	0	0	0.620	0.623
IFNA1	ABL1	9606.ENSP00000276927	9606.ENSP00000361423	0	0	0	0	0.071	0	0	0.612	0.624
IFNA1	ITGAM	9606.ENSP00000276927	9606.ENSP00000496959	0	0	0	0	0.055	0	0	0.629	0.634
IFNA1	CD19	9606.ENSP00000276927	9606.ENSP00000313419	0	0	0	0	0	0	0	0.642	0.642
IFNA1	IFIT2	9606.ENSP00000276927	9606.ENSP00000490935	0	0	0	0	0.049	0	0	0.668	0.671
IFNA1	IL15	9606.ENSP00000276927	9606.ENSP00000296545	0	0	0	0	0.049	0	0	0.767	0.768
IFNA1	STAT4	9606.ENSP00000276927	9606.ENSP00000351255	0	0	0	0	0	0	0	0.776	0.776
IFNA1	CXCL8	9606.ENSP00000276927	9606.ENSP00000306512	0	0	0	0	0.055	0	0	0.774	0.777
IFNA1	IL6	9606.ENSP00000276927	9606.ENSP00000385675	0	0	0	0	0.092	0	0	0.923	0.927
IFNA1	TNF	9606.ENSP00000276927	9606.ENSP00000398698	0	0	0	0	0.107	0	0	0.923	0.928
IFNA1	STAT2	9606.ENSP00000276927	9606.ENSP00000315768	0	0	0	0	0.042	0	0.500	0.922	0.959
IFNA1	STAT1	9606.ENSP00000276927	9606.ENSP00000354394	0	0	0	0	0.042	0	0.500	0.924	0.960
IFNA1	JAK1	9606.ENSP00000276927	9606.ENSP00000499900	0	0	0	0	0	0	0.650	0.980	0.992
IL15	NFKB1	9606.ENSP00000296545	9606.ENSP00000226574	0	0	0	0	0.115	0	0	0.479	0.519
IL15	IRF1	9606.ENSP00000296545	9606.ENSP00000245414	0	0	0	0	0.217	0	0	0.453	0.554
IL15	IL1B	9606.ENSP00000296545	9606.ENSP00000263341	0	0	0.204	0	0.121	0	0	0.832	0.872
IL15	STAT3	9606.ENSP00000296545	9606.ENSP00000264657	0	0	0	0	0.064	0	0.500	0.620	0.807
IL15	IFNA1	9606.ENSP00000296545	9606.ENSP00000276927	0	0	0	0	0.049	0	0	0.767	0.768
IL15	STAT5B	9606.ENSP00000296545	9606.ENSP00000293328	0	0	0	0	0.068	0.079	0.500	0.696	0.852
IL15	MYC	9606.ENSP00000296545	9606.ENSP00000478887	0	0	0	0	0.083	0	0	0.400	0.426
IL15	STAT2	9606.ENSP00000296545	9606.ENSP00000315768	0	0	0	0	0.118	0	0	0.411	0.459
IL15	LCK	9606.ENSP00000296545	9606.ENSP00000477713	0	0	0	0	0.086	0	0	0.445	0.471
IL15	STAT6	9606.ENSP00000296545	9606.ENSP00000300134	0	0	0	0	0.105	0	0	0.483	0.518
IL15	CXCR4	9606.ENSP00000296545	9606.ENSP00000386884	0	0	0	0	0.102	0	0	0.520	0.550
IL15	STAT4	9606.ENSP00000296545	9606.ENSP00000351255	0	0	0	0	0.125	0	0	0.528	0.569
IL15	CTNNB1	9606.ENSP00000296545	9606.ENSP00000495360	0	0	0	0	0	0	0	0.570	0.570
IL15	IL1R2	9606.ENSP00000296545	9606.ENSP00000330959	0	0	0	0	0.060	0	0	0.566	0.575
IL15	CCL20	9606.ENSP00000296545	9606.ENSP00000351671	0	0	0	0	0.061	0	0	0.581	0.589
IL15	ITGAM	9606.ENSP00000296545	9606.ENSP00000496959	0	0	0	0	0.169	0	0	0.591	0.645
IL15	KITLG	9606.ENSP00000296545	9606.ENSP00000495951	0	0	0.245	0	0.049	0	0	0.570	0.664
IL15	PTPRC	9606.ENSP00000296545	9606.ENSP00000411355	0	0	0	0	0.161	0	0	0.645	0.689
IL15	STAT1	9606.ENSP00000296545	9606.ENSP00000354394	0	0	0	0	0.202	0	0	0.704	0.753
IL15	CXCL8	9606.ENSP00000296545	9606.ENSP00000306512	0	0	0	0	0.063	0	0	0.794	0.798
IL15	CD19	9606.ENSP00000296545	9606.ENSP00000313419	0	0	0	0	0	0	0	0.819	0.819
IL15	STAT5A	9606.ENSP00000296545	9606.ENSP00000341208	0	0	0	0	0.101	0	0.500	0.692	0.849
IL15	IL6	9606.ENSP00000296545	9606.ENSP00000385675	0	0	0	0	0.116	0	0	0.875	0.884
IL15	TNF	9606.ENSP00000296545	9606.ENSP00000398698	0	0	0	0	0.123	0	0	0.874	0.885
IL15	JAK1	9606.ENSP00000296545	9606.ENSP00000499900	0	0	0	0	0.081	0	0.500	0.904	0.952
IL1B	NFKB1	9606.ENSP00000263341	9606.ENSP00000226574	0	0	0	0	0.200	0	0.900	0.959	0.996
IL1B	PLEK	9606.ENSP00000263341	9606.ENSP00000234313	0	0	0	0	0.291	0	0	0.253	0.447
IL1B	IRF1	9606.ENSP00000263341	9606.ENSP00000245414	0	0	0	0	0.214	0	0	0.647	0.711
IL1B	IFIT2	9606.ENSP00000263341	9606.ENSP00000490935	0	0	0	0	0.114	0	0	0.419	0.463
IL1B	IFIT3	9606.ENSP00000263341	9606.ENSP00000360876	0	0	0	0	0.127	0	0	0.417	0.469
IL1B	LCK	9606.ENSP00000263341	9606.ENSP00000477713	0	0	0	0	0.109	0	0	0.435	0.475
IL1B	BIRC2	9606.ENSP00000263341	9606.ENSP00000477613	0	0	0	0	0.120	0	0	0.435	0.481
IL1B	XIAP	9606.ENSP00000263341	9606.ENSP00000360242	0	0	0	0	0.067	0	0	0.480	0.494
IL1B	GPR84	9606.ENSP00000263341	9606.ENSP00000450310	0	0	0	0	0.350	0	0	0.273	0.507
IL1B	STAT2	9606.ENSP00000263341	9606.ENSP00000315768	0	0	0	0	0.067	0	0	0.532	0.545
IL1B	STAT4	9606.ENSP00000263341	9606.ENSP00000351255	0	0	0	0	0.125	0	0	0.537	0.577
IL1B	STAT5B	9606.ENSP00000263341	9606.ENSP00000293328	0	0	0	0	0.063	0	0	0.581	0.591
IL1B	STAT5A	9606.ENSP00000263341	9606.ENSP00000341208	0	0	0	0	0.124	0	0	0.581	0.617
IL1B	JAK1	9606.ENSP00000263341	9606.ENSP00000499900	0	0	0	0	0.079	0	0	0.629	0.644
IL1B	SRC	9606.ENSP00000263341	9606.ENSP00000362680	0	0	0	0	0.086	0	0	0.635	0.653
IL1B	CD19	9606.ENSP00000263341	9606.ENSP00000313419	0	0	0	0	0.048	0	0	0.684	0.686
IL1B	STAT6	9606.ENSP00000263341	9606.ENSP00000300134	0	0	0	0	0.131	0	0	0.662	0.694
IL1B	TP53	9606.ENSP00000263341	9606.ENSP00000269305	0	0	0	0	0	0	0	0.718	0.718
IL1B	KITLG	9606.ENSP00000263341	9606.ENSP00000495951	0	0	0	0	0	0	0	0.729	0.729
IL1B	CTNNB1	9606.ENSP00000263341	9606.ENSP00000495360	0	0	0	0	0	0	0	0.745	0.745
IL1B	HIF1A	9606.ENSP00000263341	9606.ENSP00000437955	0	0	0	0	0.120	0	0	0.751	0.771
IL1B	MYC	9606.ENSP00000263341	9606.ENSP00000478887	0	0	0	0	0.113	0.129	0	0.736	0.778
IL1B	PTPRC	9606.ENSP00000263341	9606.ENSP00000411355	0	0	0	0	0.197	0	0	0.770	0.807
IL1B	CXCR4	9606.ENSP00000263341	9606.ENSP00000386884	0	0	0	0	0.128	0	0	0.821	0.838
IL1B	STAT1	9606.ENSP00000263341	9606.ENSP00000354394	0	0	0	0	0.107	0	0	0.834	0.846
IL1B	IFNA1	9606.ENSP00000263341	9606.ENSP00000276927	0	0	0	0	0.055	0	0	0.847	0.849
IL1B	ITGAM	9606.ENSP00000263341	9606.ENSP00000496959	0	0	0	0	0.194	0	0	0.825	0.853
IL1B	IL15	9606.ENSP00000263341	9606.ENSP00000296545	0	0	0.204	0	0.121	0	0	0.832	0.872
IL1B	STAT3	9606.ENSP00000263341	9606.ENSP00000264657	0	0	0	0	0.069	0	0.500	0.877	0.938
IL1B	CCL20	9606.ENSP00000263341	9606.ENSP00000351671	0	0	0	0	0.338	0	0.400	0.903	0.958
IL1B	CXCL8	9606.ENSP00000263341	9606.ENSP00000306512	0	0	0	0	0.776	0	0.400	0.962	0.994
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.515	0	0.400	0.989	0.996
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.616	0	0.400	0.993	0.998
IL1B	IL1R2	9606.ENSP00000263341	9606.ENSP00000330959	0	0	0	0	0.179	0.900	0.900	0.996	0.999
IL1R2	NFKB1	9606.ENSP00000330959	9606.ENSP00000226574	0	0	0	0	0.080	0.093	0	0.577	0.616
IL1R2	IL1B	9606.ENSP00000330959	9606.ENSP00000263341	0	0	0	0	0.179	0.900	0.900	0.996	0.999
IL1R2	STAT3	9606.ENSP00000330959	9606.ENSP00000264657	0	0	0	0	0.073	0.091	0.500	0.310	0.670
IL1R2	IL15	9606.ENSP00000330959	9606.ENSP00000296545	0	0	0	0	0.060	0	0	0.566	0.575
IL1R2	CXCL8	9606.ENSP00000330959	9606.ENSP00000306512	0	0	0	0	0.112	0	0	0.663	0.688
IL1R2	CXCR4	9606.ENSP00000330959	9606.ENSP00000386884	0	0	0	0	0.063	0.091	0	0.427	0.469
IL1R2	CCL20	9606.ENSP00000330959	9606.ENSP00000351671	0	0	0	0	0.086	0.091	0	0.603	0.642
IL1R2	IL6	9606.ENSP00000330959	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.732	0.738
IL1R2	TNF	9606.ENSP00000330959	9606.ENSP00000398698	0	0	0	0	0.112	0	0	0.783	0.799
IL6	NFKB1	9606.ENSP00000385675	9606.ENSP00000226574	0	0	0	0	0.176	0	0.900	0.942	0.994
IL6	IRF1	9606.ENSP00000385675	9606.ENSP00000245414	0	0	0	0	0.151	0	0	0.650	0.691
IL6	MDM2	9606.ENSP00000385675	9606.ENSP00000258149	0	0	0	0	0	0	0	0.448	0.448
IL6	IL1B	9606.ENSP00000385675	9606.ENSP00000263341	0	0	0	0	0.515	0	0.400	0.989	0.996
IL6	STAT3	9606.ENSP00000385675	9606.ENSP00000264657	0	0	0	0	0.102	0.095	0.500	0.965	0.984
IL6	DNMT3A	9606.ENSP00000385675	9606.ENSP00000264709	0	0	0	0	0	0	0	0.435	0.435
IL6	TP53	9606.ENSP00000385675	9606.ENSP00000269305	0	0	0	0	0	0	0	0.777	0.777
IL6	IFNA1	9606.ENSP00000385675	9606.ENSP00000276927	0	0	0	0	0.092	0	0	0.923	0.927
IL6	STAT5B	9606.ENSP00000385675	9606.ENSP00000293328	0	0	0	0	0.074	0.074	0	0.793	0.807
IL6	IL15	9606.ENSP00000385675	9606.ENSP00000296545	0	0	0	0	0.116	0	0	0.875	0.884
IL6	STAT6	9606.ENSP00000385675	9606.ENSP00000300134	0	0	0	0	0.086	0.074	0.500	0.806	0.906
IL6	CXCL8	9606.ENSP00000385675	9606.ENSP00000306512	0	0	0	0	0.445	0	0.400	0.976	0.991
IL6	CD19	9606.ENSP00000385675	9606.ENSP00000313419	0	0	0	0	0.056	0	0	0.834	0.836
IL6	STAT2	9606.ENSP00000385675	9606.ENSP00000315768	0	0	0	0	0.090	0.087	0	0.649	0.683
IL6	IL1R2	9606.ENSP00000385675	9606.ENSP00000330959	0	0	0	0	0.062	0	0	0.732	0.738
IL6	STAT5A	9606.ENSP00000385675	9606.ENSP00000341208	0	0	0	0	0.110	0.074	0	0.803	0.823
IL6	STAT4	9606.ENSP00000385675	9606.ENSP00000351255	0	0	0	0	0.102	0.087	0	0.844	0.861
IL6	CCL20	9606.ENSP00000385675	9606.ENSP00000351671	0	0	0	0	0.332	0	0.400	0.852	0.935
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.110	0.087	0.500	0.941	0.972
IL6	XAF1	9606.ENSP00000385675	9606.ENSP00000354822	0	0	0	0	0.074	0	0	0.461	0.479
IL6	XIAP	9606.ENSP00000385675	9606.ENSP00000360242	0	0	0	0	0	0	0	0.506	0.506
IL6	IFIT3	9606.ENSP00000385675	9606.ENSP00000360876	0	0	0	0	0.124	0	0	0.692	0.718
IL6	ABL1	9606.ENSP00000385675	9606.ENSP00000361423	0	0	0	0	0.085	0	0	0.506	0.529
IL6	SRC	9606.ENSP00000385675	9606.ENSP00000362680	0	0	0	0	0.084	0	0	0.778	0.787
IL6	MATK	9606.ENSP00000385675	9606.ENSP00000378485	0	0	0	0	0.053	0	0	0.430	0.438
IL6	BIRC2	9606.ENSP00000385675	9606.ENSP00000477613	0	0	0	0	0.061	0	0	0.405	0.417
IL6	LCK	9606.ENSP00000385675	9606.ENSP00000477713	0	0	0	0	0.060	0	0	0.527	0.536
IL6	IFIT2	9606.ENSP00000385675	9606.ENSP00000490935	0	0	0	0	0.126	0	0	0.585	0.622
IL6	MYC	9606.ENSP00000385675	9606.ENSP00000478887	0	0	0	0	0.129	0	0	0.702	0.730
IL6	HIF1A	9606.ENSP00000385675	9606.ENSP00000437955	0	0	0	0	0.139	0	0	0.777	0.800
IL6	CTNNB1	9606.ENSP00000385675	9606.ENSP00000495360	0	0	0	0	0	0	0	0.813	0.813
IL6	PTPRC	9606.ENSP00000385675	9606.ENSP00000411355	0	0	0	0	0.093	0	0	0.852	0.860
IL6	ITGAM	9606.ENSP00000385675	9606.ENSP00000496959	0	0	0	0	0.088	0	0	0.892	0.897
IL6	KITLG	9606.ENSP00000385675	9606.ENSP00000495951	0	0	0	0	0	0	0	0.921	0.921
IL6	CXCR4	9606.ENSP00000385675	9606.ENSP00000386884	0	0	0	0	0.100	0	0	0.916	0.921
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.261	0	0.400	0.989	0.994
IL6	JAK1	9606.ENSP00000385675	9606.ENSP00000499900	0	0	0	0	0.077	0.224	0.900	0.960	0.996
IRF1	NFKB1	9606.ENSP00000245414	9606.ENSP00000226574	0	0	0	0	0.260	0.059	0	0.615	0.709
IRF1	CXCR4	9606.ENSP00000245414	9606.ENSP00000386884	0	0	0	0	0.142	0	0	0.347	0.416
IRF1	CCL20	9606.ENSP00000245414	9606.ENSP00000351671	0	0	0	0	0.085	0.048	0	0.390	0.422
IRF1	LCK	9606.ENSP00000245414	9606.ENSP00000477713	0	0	0	0	0.131	0.094	0	0.330	0.427
IRF1	SRC	9606.ENSP00000245414	9606.ENSP00000362680	0	0	0	0	0.100	0.094	0	0.398	0.466
IRF1	ITGAM	9606.ENSP00000245414	9606.ENSP00000496959	0	0	0	0	0.158	0	0	0.418	0.489
IRF1	MYC	9606.ENSP00000245414	9606.ENSP00000478887	0	0	0	0	0.059	0	0	0.479	0.489
IRF1	STAT5B	9606.ENSP00000245414	9606.ENSP00000293328	0	0	0	0	0.113	0	0	0.473	0.512
IRF1	TP53	9606.ENSP00000245414	9606.ENSP00000269305	0	0	0	0	0	0	0	0.519	0.519
IRF1	STAT5A	9606.ENSP00000245414	9606.ENSP00000341208	0	0	0	0	0.143	0	0	0.497	0.551
IRF1	IL15	9606.ENSP00000245414	9606.ENSP00000296545	0	0	0	0	0.217	0	0	0.453	0.554
IRF1	CXCL8	9606.ENSP00000245414	9606.ENSP00000306512	0	0	0	0	0.143	0	0	0.523	0.575
IRF1	PTPRC	9606.ENSP00000245414	9606.ENSP00000411355	0	0	0	0	0.368	0.046	0	0.390	0.600
IRF1	IL6	9606.ENSP00000245414	9606.ENSP00000385675	0	0	0	0	0.151	0	0	0.650	0.691
IRF1	HIF1A	9606.ENSP00000245414	9606.ENSP00000437955	0	0	0	0	0.062	0.068	0	0.676	0.692
IRF1	IL1B	9606.ENSP00000245414	9606.ENSP00000263341	0	0	0	0	0.214	0	0	0.647	0.711
IRF1	IFIT3	9606.ENSP00000245414	9606.ENSP00000360876	0	0	0	0	0.257	0.052	0	0.638	0.723
IRF1	STAT4	9606.ENSP00000245414	9606.ENSP00000351255	0	0	0	0	0.165	0	0	0.685	0.725
IRF1	IFIT2	9606.ENSP00000245414	9606.ENSP00000490935	0	0	0	0	0.263	0.052	0	0.651	0.735
IRF1	STAT6	9606.ENSP00000245414	9606.ENSP00000300134	0	0	0	0	0.148	0.422	0	0.520	0.743
IRF1	TNF	9606.ENSP00000245414	9606.ENSP00000398698	0	0	0	0	0.294	0	0	0.662	0.751
IRF1	XAF1	9606.ENSP00000245414	9606.ENSP00000354822	0	0	0	0	0.149	0.331	0	0.655	0.787
IRF1	JAK1	9606.ENSP00000245414	9606.ENSP00000499900	0	0	0	0	0.119	0.094	0	0.757	0.789
IRF1	STAT3	9606.ENSP00000245414	9606.ENSP00000264657	0	0	0	0	0.197	0.292	0	0.838	0.900
IRF1	IFNA1	9606.ENSP00000245414	9606.ENSP00000276927	0	0	0	0	0	0	0.500	0.827	0.910
IRF1	STAT2	9606.ENSP00000245414	9606.ENSP00000315768	0	0	0	0	0.215	0	0.500	0.909	0.961
IRF1	MDM2	9606.ENSP00000245414	9606.ENSP00000258149	0	0	0	0	0.049	0.626	0.900	0.272	0.970
IRF1	STAT1	9606.ENSP00000245414	9606.ENSP00000354394	0	0	0	0	0.440	0.805	0.500	0.997	0.999
ITGAM	NFKB1	9606.ENSP00000496959	9606.ENSP00000226574	0	0	0	0	0.119	0.071	0	0.571	0.618
ITGAM	PLEK	9606.ENSP00000496959	9606.ENSP00000234313	0	0	0	0	0.439	0	0	0.165	0.511
ITGAM	IRF1	9606.ENSP00000496959	9606.ENSP00000245414	0	0	0	0	0.158	0	0	0.418	0.489
ITGAM	IL1B	9606.ENSP00000496959	9606.ENSP00000263341	0	0	0	0	0.194	0	0	0.825	0.853
ITGAM	STAT3	9606.ENSP00000496959	9606.ENSP00000264657	0	0	0	0	0.061	0	0.500	0.664	0.828
ITGAM	TP53	9606.ENSP00000496959	9606.ENSP00000269305	0	0	0	0	0	0	0	0.481	0.481
ITGAM	IFNA1	9606.ENSP00000496959	9606.ENSP00000276927	0	0	0	0	0.055	0	0	0.629	0.634
ITGAM	STAT5B	9606.ENSP00000496959	9606.ENSP00000293328	0	0	0	0	0.079	0	0	0.513	0.532
ITGAM	IL15	9606.ENSP00000496959	9606.ENSP00000296545	0	0	0	0	0.169	0	0	0.591	0.645
ITGAM	STAT6	9606.ENSP00000496959	9606.ENSP00000300134	0	0	0	0	0.131	0	0.500	0.567	0.795
