#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CRKL	PIK3R3	9606.ENSP00000346300	9606.ENSP00000262741	0	0	0	0	0	0.058	0.650	0	0.656
CRKL	PIK3CA	9606.ENSP00000346300	9606.ENSP00000263967	0	0	0	0	0	0.095	0.650	0	0.669
CRKL	STAT5A	9606.ENSP00000346300	9606.ENSP00000341208	0	0	0	0	0	0.510	0	0	0.510
CRKL	HRAS	9606.ENSP00000346300	9606.ENSP00000407586	0	0	0	0	0	0	0.500	0	0.499
CRKL	NRAS	9606.ENSP00000346300	9606.ENSP00000358548	0	0	0	0	0	0	0.500	0	0.499
CRKL	PIK3CB	9606.ENSP00000346300	9606.ENSP00000501150	0	0	0	0	0	0.175	0.650	0	0.698
CRKL	GAB2	9606.ENSP00000346300	9606.ENSP00000354952	0	0	0	0	0	0.625	0	0	0.625
CRKL	PIK3CD	9606.ENSP00000346300	9606.ENSP00000366563	0	0	0	0	0	0.055	0.650	0	0.655
CRKL	GRB2	9606.ENSP00000346300	9606.ENSP00000376345	0	0	0	0.675	0	0.300	0.500	0	0.635
CRKL	PTPN11	9606.ENSP00000346300	9606.ENSP00000489597	0	0	0	0.584	0	0.654	0	0	0.654
CRKL	SHC1	9606.ENSP00000346300	9606.ENSP00000401303	0	0	0	0	0	0.292	0.500	0	0.630
CRKL	PIK3R1	9606.ENSP00000346300	9606.ENSP00000428056	0	0	0	0	0	0.803	0.650	0	0.928
CRKL	SOS1	9606.ENSP00000346300	9606.ENSP00000384675	0	0	0	0	0	0.648	0.500	0	0.816
CTBP1	MECOM	9606.ENSP00000290921	9606.ENSP00000264674	0	0	0	0	0	0.726	0.900	0	0.971
CTBP1	RB1	9606.ENSP00000290921	9606.ENSP00000267163	0	0	0	0	0	0.401	0	0	0.400
CTBP1	RUNX1	9606.ENSP00000290921	9606.ENSP00000300305	0	0	0	0	0	0.313	0.900	0	0.928
CTBP1	CTBP2	9606.ENSP00000290921	9606.ENSP00000311825	0	0	0	0.980	0	0.895	0.900	0	0.989
CTBP1	HDAC2	9606.ENSP00000290921	9606.ENSP00000430432	0	0	0	0	0	0.811	0.800	0	0.960
CTBP1	HDAC1	9606.ENSP00000290921	9606.ENSP00000362649	0	0	0	0	0	0.837	0.800	0	0.966
CTBP2	MDM2	9606.ENSP00000311825	9606.ENSP00000258149	0	0	0	0	0	0.510	0	0	0.510
CTBP2	MECOM	9606.ENSP00000311825	9606.ENSP00000264674	0	0	0	0	0	0.070	0.900	0	0.903
CTBP2	RUNX1	9606.ENSP00000311825	9606.ENSP00000300305	0	0	0	0	0	0.344	0.900	0	0.931
CTBP2	HDAC1	9606.ENSP00000311825	9606.ENSP00000362649	0	0	0	0	0	0.331	0.800	0	0.860
CTBP2	HDAC2	9606.ENSP00000311825	9606.ENSP00000430432	0	0	0	0	0	0.509	0.800	0	0.897
DDB2	HDAC1	9606.ENSP00000256996	9606.ENSP00000362649	0	0	0	0	0	0.525	0	0	0.525
DDB2	TP53	9606.ENSP00000256996	9606.ENSP00000269305	0	0	0	0	0	0.095	0.900	0	0.905
E2F1	NFKB1	9606.ENSP00000345571	9606.ENSP00000226574	0	0	0	0	0	0.422	0	0	0.422
E2F1	MDM2	9606.ENSP00000345571	9606.ENSP00000258149	0	0	0	0	0	0.625	0	0	0.625
E2F1	E2F3	9606.ENSP00000345571	9606.ENSP00000262904	0	0	0	0.860	0	0.599	0.900	0	0.958
E2F1	RB1	9606.ENSP00000345571	9606.ENSP00000267163	0	0	0	0	0	0.999	0.900	0	0.999
E2F1	TP53	9606.ENSP00000345571	9606.ENSP00000269305	0	0	0	0	0	0.510	0	0	0.510
E2F1	E2F2	9606.ENSP00000345571	9606.ENSP00000355249	0	0	0	0.850	0	0.609	0.900	0	0.959
E2F1	MYC	9606.ENSP00000345571	9606.ENSP00000478887	0	0	0	0	0	0.166	0.500	0	0.565
E2F1	HDAC1	9606.ENSP00000345571	9606.ENSP00000362649	0	0	0	0	0	0.791	0.500	0	0.891
E2F2	E2F3	9606.ENSP00000355249	9606.ENSP00000262904	0	0	0	0.891	0	0.329	0.900	0	0.930
E2F2	RB1	9606.ENSP00000355249	9606.ENSP00000267163	0	0	0	0	0	0.990	0.900	0	0.999
E2F3	RB1	9606.ENSP00000262904	9606.ENSP00000267163	0	0	0	0	0	0.900	0.900	0	0.989
GAB2	MAPK1	9606.ENSP00000354952	9606.ENSP00000215832	0	0	0	0	0	0.510	0	0	0.510
GAB2	SOS2	9606.ENSP00000354952	9606.ENSP00000216373	0	0	0	0	0	0	0.900	0	0.900
GAB2	PIK3R2	9606.ENSP00000354952	9606.ENSP00000222254	0	0	0	0	0	0.322	0.900	0	0.929
GAB2	KRAS	9606.ENSP00000354952	9606.ENSP00000256078	0	0	0	0	0	0.166	0.500	0	0.565
GAB2	PIK3R3	9606.ENSP00000354952	9606.ENSP00000262741	0	0	0	0	0	0	0.900	0	0.900
GAB2	MAPK3	9606.ENSP00000354952	9606.ENSP00000263025	0	0	0	0	0	0.510	0	0	0.510
GAB2	PIK3CA	9606.ENSP00000354952	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
GAB2	STAT5B	9606.ENSP00000354952	9606.ENSP00000293328	0	0	0	0	0	0	0.400	0	0.400
GAB2	STAT5A	9606.ENSP00000354952	9606.ENSP00000341208	0	0	0	0	0	0	0.400	0	0.400
GAB2	PIK3CD	9606.ENSP00000354952	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0	0.900
GAB2	PIK3CB	9606.ENSP00000354952	9606.ENSP00000501150	0	0	0	0	0	0.292	0.900	0	0.926
GAB2	SOS1	9606.ENSP00000354952	9606.ENSP00000384675	0	0	0	0	0	0	0.900	0	0.900
GAB2	PIK3R1	9606.ENSP00000354952	9606.ENSP00000428056	0	0	0	0	0	0.871	0.900	0	0.986
GAB2	SHC1	9606.ENSP00000354952	9606.ENSP00000401303	0	0	0	0	0	0.735	0.800	0	0.944
GAB2	PTPN11	9606.ENSP00000354952	9606.ENSP00000489597	0	0	0	0	0	0.893	0.900	0	0.988
GAB2	GRB2	9606.ENSP00000354952	9606.ENSP00000376345	0	0	0	0	0	0.991	0.900	0	0.999
GADD45A	GADD45B	9606.ENSP00000360025	9606.ENSP00000215631	0	0	0	0.950	0	0.292	0.900	0	0.926
GADD45A	GADD45G	9606.ENSP00000360025	9606.ENSP00000252506	0	0	0	0.947	0	0.292	0.900	0	0.926
GADD45A	TP53	9606.ENSP00000360025	9606.ENSP00000269305	0	0	0	0	0	0.069	0.900	0	0.902
GADD45B	GADD45G	9606.ENSP00000215631	9606.ENSP00000252506	0	0	0	0.946	0	0	0.900	0	0.900
GADD45B	TP53	9606.ENSP00000215631	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0	0.900
GADD45G	TP53	9606.ENSP00000252506	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0	0.900
GRB2	MAPK1	9606.ENSP00000376345	9606.ENSP00000215832	0	0	0	0	0	0	0.400	0	0.400
GRB2	SOS2	9606.ENSP00000376345	9606.ENSP00000216373	0	0	0	0	0	0.963	0.900	0	0.996
GRB2	PIK3R2	9606.ENSP00000376345	9606.ENSP00000222254	0	0	0	0.627	0	0.605	0.400	0	0.752
GRB2	KRAS	9606.ENSP00000376345	9606.ENSP00000256078	0	0	0	0	0	0.450	0.500	0	0.713
GRB2	PIK3R3	9606.ENSP00000376345	9606.ENSP00000262741	0	0	0	0.613	0	0.338	0.400	0	0.586
GRB2	MAPK3	9606.ENSP00000376345	9606.ENSP00000263025	0	0	0	0	0	0	0.400	0	0.400
GRB2	PIK3CA	9606.ENSP00000376345	9606.ENSP00000263967	0	0	0	0	0	0.676	0.400	0	0.797
GRB2	SHC2	9606.ENSP00000376345	9606.ENSP00000264554	0	0	0	0.619	0	0.334	0.900	0	0.930
GRB2	STAT5B	9606.ENSP00000376345	9606.ENSP00000293328	0	0	0	0	0	0	0.400	0	0.400
GRB2	SHC4	9606.ENSP00000376345	9606.ENSP00000329668	0	0	0	0	0	0.539	0.900	0	0.951
GRB2	STAT5A	9606.ENSP00000376345	9606.ENSP00000341208	0	0	0	0	0	0	0.400	0	0.400
GRB2	NRAS	9606.ENSP00000376345	9606.ENSP00000358548	0	0	0	0	0	0.209	0.500	0	0.587
GRB2	SHC3	9606.ENSP00000376345	9606.ENSP00000364995	0	0	0	0	0	0.129	0.900	0	0.909
GRB2	PIK3CD	9606.ENSP00000376345	9606.ENSP00000366563	0	0	0	0	0	0	0.400	0	0.400
GRB2	PIK3CB	9606.ENSP00000376345	9606.ENSP00000501150	0	0	0	0	0	0.422	0.400	0	0.638
GRB2	HRAS	9606.ENSP00000376345	9606.ENSP00000407586	0	0	0	0	0	0.209	0.500	0	0.587
GRB2	PIK3R1	9606.ENSP00000376345	9606.ENSP00000428056	0	0	0	0	0	0.921	0.400	0	0.950
GRB2	PTPN11	9606.ENSP00000376345	9606.ENSP00000489597	0	0	0	0.630	0	0.994	0.900	0	0.999
GRB2	SOS1	9606.ENSP00000376345	9606.ENSP00000384675	0	0	0	0	0	0.998	0.900	0	0.999
GRB2	SHC1	9606.ENSP00000376345	9606.ENSP00000401303	0	0	0	0	0	0.999	0.900	0	0.999
HDAC1	NFKB1	9606.ENSP00000362649	9606.ENSP00000226574	0	0	0	0	0	0.841	0	0	0.841
HDAC1	MDM2	9606.ENSP00000362649	9606.ENSP00000258149	0	0	0	0	0	0.737	0	0	0.737
HDAC1	MECOM	9606.ENSP00000362649	9606.ENSP00000264674	0	0	0	0	0	0.633	0.900	0	0.961
HDAC1	RB1	9606.ENSP00000362649	9606.ENSP00000267163	0	0	0	0	0	0.987	0.900	0	0.998
HDAC1	TP53	9606.ENSP00000362649	9606.ENSP00000269305	0	0	0	0	0	0.924	0.500	0	0.960
HDAC1	RUNX1	9606.ENSP00000362649	9606.ENSP00000300305	0	0	0	0	0	0.743	0.900	0	0.973
HDAC1	SMAD3	9606.ENSP00000362649	9606.ENSP00000332973	0	0	0	0	0	0.481	0.500	0	0.729
HDAC1	SMAD4	9606.ENSP00000362649	9606.ENSP00000341551	0	0	0	0	0	0.516	0.500	0	0.747
HDAC1	MYC	9606.ENSP00000362649	9606.ENSP00000478887	0	0	0	0	0	0.821	0	0	0.821
HDAC1	RELA	9606.ENSP00000362649	9606.ENSP00000384273	0	0	0	0	0	0.897	0	0	0.897
HDAC1	HDAC2	9606.ENSP00000362649	9606.ENSP00000430432	0	0	0	0.983	0	0.994	0.900	0	0.999
HDAC2	NFKB1	9606.ENSP00000430432	9606.ENSP00000226574	0	0	0	0	0	0.452	0	0	0.452
HDAC2	MECOM	9606.ENSP00000430432	9606.ENSP00000264674	0	0	0	0	0	0.239	0.900	0	0.920
HDAC2	RB1	9606.ENSP00000430432	9606.ENSP00000267163	0	0	0	0	0	0.814	0.900	0	0.980
HDAC2	TP53	9606.ENSP00000430432	9606.ENSP00000269305	0	0	0	0	0	0.837	0.500	0	0.915
HDAC2	RUNX1	9606.ENSP00000430432	9606.ENSP00000300305	0	0	0	0	0	0.525	0.900	0	0.950
HDAC2	RELA	9606.ENSP00000430432	9606.ENSP00000384273	0	0	0	0	0	0.874	0	0	0.874
HDAC2	MYC	9606.ENSP00000430432	9606.ENSP00000478887	0	0	0	0	0	0.426	0	0	0.426
HRAS	MAPK1	9606.ENSP00000407586	9606.ENSP00000215832	0	0	0	0	0	0.098	0.900	0	0.905
HRAS	SOS2	9606.ENSP00000407586	9606.ENSP00000216373	0	0	0	0	0	0.157	0.900	0	0.912
HRAS	PIK3R2	9606.ENSP00000407586	9606.ENSP00000222254	0	0	0	0	0	0.065	0.900	0	0.902
HRAS	NFKB1	9606.ENSP00000407586	9606.ENSP00000226574	0	0	0	0	0	0.102	0.500	0	0.531
HRAS	KRAS	9606.ENSP00000407586	9606.ENSP00000256078	0	0	0	0.981	0	0.883	0.900	0	0.987
HRAS	PIK3R3	9606.ENSP00000407586	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0	0.902
HRAS	MAP2K2	9606.ENSP00000407586	9606.ENSP00000262948	0	0	0	0	0	0.163	0.900	0	0.912
HRAS	MAPK3	9606.ENSP00000407586	9606.ENSP00000263025	0	0	0	0	0	0.098	0.900	0	0.905
HRAS	PIK3CA	9606.ENSP00000407586	9606.ENSP00000263967	0	0	0	0	0	0.758	0.900	0	0.974
HRAS	SHC2	9606.ENSP00000407586	9606.ENSP00000264554	0	0	0	0	0	0	0.500	0	0.499
HRAS	MAP2K1	9606.ENSP00000407586	9606.ENSP00000302486	0	0	0	0	0	0.382	0.900	0	0.935
HRAS	NRAS	9606.ENSP00000407586	9606.ENSP00000358548	0	0	0	0.981	0	0.330	0.900	0	0.930
HRAS	SHC3	9606.ENSP00000407586	9606.ENSP00000364995	0	0	0	0	0	0	0.500	0	0.499
HRAS	PIK3CD	9606.ENSP00000407586	9606.ENSP00000366563	0	0	0	0	0	0.644	0.900	0	0.962
HRAS	RELA	9606.ENSP00000407586	9606.ENSP00000384273	0	0	0	0	0	0.078	0.500	0	0.519
HRAS	SOS1	9606.ENSP00000407586	9606.ENSP00000384675	0	0	0	0	0	0.991	0.900	0	0.999
HRAS	SHC1	9606.ENSP00000407586	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0	0.499
HRAS	RAF1	9606.ENSP00000407586	9606.ENSP00000401888	0	0	0	0	0	0.999	0.900	0	0.999
HRAS	PTPN11	9606.ENSP00000407586	9606.ENSP00000489597	0	0	0	0	0	0.153	0.500	0	0.558
HRAS	PIK3CB	9606.ENSP00000407586	9606.ENSP00000501150	0	0	0	0	0	0.133	0.900	0	0.909
HRAS	PIK3R1	9606.ENSP00000407586	9606.ENSP00000428056	0	0	0	0	0	0.688	0.900	0	0.967
IKBKB	NFKBIA	9606.ENSP00000430684	9606.ENSP00000216797	0	0	0	0	0	0.994	0.900	0	0.999
IKBKB	NFKB1	9606.ENSP00000430684	9606.ENSP00000226574	0	0	0	0	0	0.885	0.900	0	0.988
IKBKB	TP53	9606.ENSP00000430684	9606.ENSP00000269305	0	0	0	0	0	0.510	0.500	0	0.744
IKBKB	RELA	9606.ENSP00000430684	9606.ENSP00000384273	0	0	0	0	0	0.877	0.900	0	0.987
IKBKB	IKBKG	9606.ENSP00000430684	9606.ENSP00000483825	0	0	0	0	0	0.999	0.900	0	0.999
IKBKG	NFKBIA	9606.ENSP00000483825	9606.ENSP00000216797	0	0	0	0	0	0.928	0.900	0	0.992
IKBKG	NFKB1	9606.ENSP00000483825	9606.ENSP00000226574	0	0	0	0	0	0.808	0.900	0	0.980
IKBKG	RELA	9606.ENSP00000483825	9606.ENSP00000384273	0	0	0	0	0	0.629	0.900	0	0.961
KRAS	MAPK1	9606.ENSP00000256078	9606.ENSP00000215832	0	0	0	0	0	0.495	0.900	0	0.947
KRAS	SOS2	9606.ENSP00000256078	9606.ENSP00000216373	0	0	0	0	0	0.297	0.900	0	0.926
KRAS	PIK3R2	9606.ENSP00000256078	9606.ENSP00000222254	0	0	0	0	0	0.147	0.900	0	0.911
KRAS	NFKB1	9606.ENSP00000256078	9606.ENSP00000226574	0	0	0	0	0	0.102	0.500	0	0.531
KRAS	SHC3	9606.ENSP00000256078	9606.ENSP00000364995	0	0	0	0	0	0	0.500	0	0.499
KRAS	SHC2	9606.ENSP00000256078	9606.ENSP00000264554	0	0	0	0	0	0	0.500	0	0.499
KRAS	RELA	9606.ENSP00000256078	9606.ENSP00000384273	0	0	0	0	0	0.078	0.500	0	0.519
KRAS	SHC1	9606.ENSP00000256078	9606.ENSP00000401303	0	0	0	0	0	0.225	0.500	0	0.595
KRAS	NRAS	9606.ENSP00000256078	9606.ENSP00000358548	0	0	0	0.981	0	0.422	0.900	0	0.939
KRAS	PIK3R3	9606.ENSP00000256078	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0	0.902
KRAS	PTPN11	9606.ENSP00000256078	9606.ENSP00000489597	0	0	0	0	0	0.153	0.500	0	0.558
KRAS	PIK3R1	9606.ENSP00000256078	9606.ENSP00000428056	0	0	0	0	0	0.102	0.900	0	0.906
KRAS	MAP2K2	9606.ENSP00000256078	9606.ENSP00000262948	0	0	0	0	0	0.163	0.900	0	0.912
KRAS	PIK3CB	9606.ENSP00000256078	9606.ENSP00000501150	0	0	0	0	0	0.216	0.900	0	0.918
KRAS	PIK3CD	9606.ENSP00000256078	9606.ENSP00000366563	0	0	0	0	0	0.352	0.900	0	0.932
KRAS	MAPK3	9606.ENSP00000256078	9606.ENSP00000263025	0	0	0	0	0	0.098	0.900	0	0.905
KRAS	MAP2K1	9606.ENSP00000256078	9606.ENSP00000302486	0	0	0	0	0	0.615	0.900	0	0.959
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0	0	0	0	0.627	0.900	0	0.961
KRAS	SOS1	9606.ENSP00000256078	9606.ENSP00000384675	0	0	0	0	0	0.950	0.900	0	0.994
KRAS	RAF1	9606.ENSP00000256078	9606.ENSP00000401888	0	0	0	0	0	0.947	0.900	0	0.994
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0	0	0.595	0	0.929	0.900	0	0.992
MAP2K1	NFKB1	9606.ENSP00000302486	9606.ENSP00000226574	0	0	0	0	0	0.046	0.500	0	0.502
MAP2K1	MAP2K2	9606.ENSP00000302486	9606.ENSP00000262948	0	0	0	0.979	0	0.836	0.900	0	0.982
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0	0	0.590	0	0.884	0.900	0	0.987
MAP2K1	PTPN11	9606.ENSP00000302486	9606.ENSP00000489597	0	0	0	0	0	0.321	0.400	0	0.575
MAP2K1	NRAS	9606.ENSP00000302486	9606.ENSP00000358548	0	0	0	0	0	0.163	0.900	0	0.912
MAP2K1	RAF1	9606.ENSP00000302486	9606.ENSP00000401888	0	0	0	0.577	0	0.974	0.900	0	0.997
MAP2K2	MAPK1	9606.ENSP00000262948	9606.ENSP00000215832	0	0	0	0.600	0	0.983	0.900	0	0.998
MAP2K2	PTPN11	9606.ENSP00000262948	9606.ENSP00000489597	0	0	0	0	0	0.106	0.400	0	0.440
MAP2K2	NRAS	9606.ENSP00000262948	9606.ENSP00000358548	0	0	0	0	0	0.163	0.900	0	0.912
MAP2K2	MAPK3	9606.ENSP00000262948	9606.ENSP00000263025	0	0	0	0.597	0	0.732	0.900	0	0.972
MAP2K2	RAF1	9606.ENSP00000262948	9606.ENSP00000401888	0	0	0	0.575	0	0.925	0.900	0	0.992
MAPK1	SOS1	9606.ENSP00000215832	9606.ENSP00000384675	0	0	0	0	0	0.067	0.400	0	0.416
MAPK1	SMAD4	9606.ENSP00000215832	9606.ENSP00000341551	0	0	0	0	0	0	0.400	0	0.400
MAPK1	STAT5A	9606.ENSP00000215832	9606.ENSP00000341208	0	0	0	0	0	0.679	0	0	0.679
MAPK1	PTPN11	9606.ENSP00000215832	9606.ENSP00000489597	0	0	0	0	0	0.145	0.900	0	0.910
MAPK1	NRAS	9606.ENSP00000215832	9606.ENSP00000358548	0	0	0	0	0	0.098	0.900	0	0.905
MAPK1	SHC1	9606.ENSP00000215832	9606.ENSP00000401303	0	0	0	0	0	0.684	0.400	0	0.802
MAPK1	SMAD3	9606.ENSP00000215832	9606.ENSP00000332973	0	0	0	0	0	0.364	0.900	0	0.933
MAPK1	RAF1	9606.ENSP00000215832	9606.ENSP00000401888	0	0	0	0.588	0	0.800	0.700	0	0.937
MAPK1	MYC	9606.ENSP00000215832	9606.ENSP00000478887	0	0	0	0	0	0.643	0.900	0	0.962
MAPK1	MAPK3	9606.ENSP00000215832	9606.ENSP00000263025	0	0	0	0.983	0	0.874	0.900	0	0.986
MAPK1	TP53	9606.ENSP00000215832	9606.ENSP00000269305	0	0	0	0	0	0.806	0.900	0	0.979
MAPK3	SMAD4	9606.ENSP00000263025	9606.ENSP00000341551	0	0	0	0	0	0	0.400	0	0.400
MAPK3	SHC1	9606.ENSP00000263025	9606.ENSP00000401303	0	0	0	0	0	0.045	0.400	0	0.402
MAPK3	SOS1	9606.ENSP00000263025	9606.ENSP00000384675	0	0	0	0	0	0.311	0.400	0	0.569
MAPK3	RAF1	9606.ENSP00000263025	9606.ENSP00000401888	0	0	0	0.587	0	0.545	0.700	0	0.857
MAPK3	SMAD3	9606.ENSP00000263025	9606.ENSP00000332973	0	0	0	0	0	0	0.900	0	0.900
MAPK3	NRAS	9606.ENSP00000263025	9606.ENSP00000358548	0	0	0	0	0	0.275	0.900	0	0.924
MAPK3	MYC	9606.ENSP00000263025	9606.ENSP00000478887	0	0	0	0	0	0.292	0.900	0	0.926
MAPK3	PTPN11	9606.ENSP00000263025	9606.ENSP00000489597	0	0	0	0	0	0.436	0.900	0	0.941
MAPK3	TP53	9606.ENSP00000263025	9606.ENSP00000269305	0	0	0	0	0	0.626	0.900	0	0.961
MDM2	RB1	9606.ENSP00000258149	9606.ENSP00000267163	0	0	0	0	0	0.889	0.900	0	0.988
MDM2	TP53	9606.ENSP00000258149	9606.ENSP00000269305	0	0	0	0	0	0.999	0.900	0	0.999
MECOM	TP53	9606.ENSP00000264674	9606.ENSP00000269305	0	0	0	0	0	0.044	0.500	0	0.501
MECOM	SMAD3	9606.ENSP00000264674	9606.ENSP00000332973	0	0	0	0	0	0.523	0	0	0.523
MECOM	RUNX1	9606.ENSP00000264674	9606.ENSP00000300305	0	0	0	0	0	0.067	0.900	0	0.902
MYC	RB1	9606.ENSP00000478887	9606.ENSP00000267163	0	0	0	0	0	0.594	0	0	0.594
MYC	SMAD3	9606.ENSP00000478887	9606.ENSP00000332973	0	0	0	0	0	0.292	0.500	0	0.630
MYC	SMAD4	9606.ENSP00000478887	9606.ENSP00000341551	0	0	0	0	0	0	0.500	0	0.499
MYC	RELA	9606.ENSP00000478887	9606.ENSP00000384273	0	0	0	0	0	0.621	0	0	0.621
MYC	RAF1	9606.ENSP00000478887	9606.ENSP00000401888	0	0	0	0	0	0.444	0	0	0.444
NFKB1	NFKBIA	9606.ENSP00000226574	9606.ENSP00000216797	0	0	0	0.755	0	0.997	0.900	0	0.999
NFKB1	NRAS	9606.ENSP00000226574	9606.ENSP00000358548	0	0	0	0	0	0.102	0.500	0	0.531
NFKB1	RAF1	9606.ENSP00000226574	9606.ENSP00000401888	0	0	0	0	0	0.095	0.900	0	0.905
NFKB1	RELA	9606.ENSP00000226574	9606.ENSP00000384273	0	0	0	0.769	0	0.999	0.900	0	0.999
NFKBIA	TP53	9606.ENSP00000216797	9606.ENSP00000269305	0	0	0	0	0	0.623	0	0	0.623
NFKBIA	RELA	9606.ENSP00000216797	9606.ENSP00000384273	0	0	0	0	0	0.999	0.900	0	0.999
NRAS	SOS2	9606.ENSP00000358548	9606.ENSP00000216373	0	0	0	0	0	0.157	0.900	0	0.912
NRAS	PIK3R2	9606.ENSP00000358548	9606.ENSP00000222254	0	0	0	0	0	0.065	0.900	0	0.902
NRAS	PIK3R3	9606.ENSP00000358548	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0	0.902
NRAS	PIK3CA	9606.ENSP00000358548	9606.ENSP00000263967	0	0	0	0	0	0.483	0.900	0	0.946
NRAS	SHC2	9606.ENSP00000358548	9606.ENSP00000264554	0	0	0	0	0	0	0.500	0	0.499
NRAS	SHC3	9606.ENSP00000358548	9606.ENSP00000364995	0	0	0	0	0	0	0.500	0	0.499
NRAS	RELA	9606.ENSP00000358548	9606.ENSP00000384273	0	0	0	0	0	0.078	0.500	0	0.519
NRAS	SHC1	9606.ENSP00000358548	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0	0.499
NRAS	PIK3CB	9606.ENSP00000358548	9606.ENSP00000501150	0	0	0	0	0	0.133	0.900	0	0.909
NRAS	PTPN11	9606.ENSP00000358548	9606.ENSP00000489597	0	0	0	0	0	0.153	0.500	0	0.558
NRAS	PIK3CD	9606.ENSP00000358548	9606.ENSP00000366563	0	0	0	0	0	0.352	0.900	0	0.932
NRAS	PIK3R1	9606.ENSP00000358548	9606.ENSP00000428056	0	0	0	0	0	0.143	0.900	0	0.910
NRAS	SOS1	9606.ENSP00000358548	9606.ENSP00000384675	0	0	0	0	0	0.377	0.900	0	0.935
NRAS	RAF1	9606.ENSP00000358548	9606.ENSP00000401888	0	0	0	0	0	0.908	0.900	0	0.990
PIK3CA	PIK3R2	9606.ENSP00000263967	9606.ENSP00000222254	0	0	0	0	0	0.881	0.922	0	0.990
PIK3CA	PIK3R3	9606.ENSP00000263967	9606.ENSP00000262741	0	0	0	0	0	0.881	0.944	0	0.993
PIK3CA	SHC1	9606.ENSP00000263967	9606.ENSP00000401303	0	0	0	0	0	0	0.400	0	0.400
PIK3CA	SOS1	9606.ENSP00000263967	9606.ENSP00000384675	0	0	0	0	0	0	0.500	0	0.499
PIK3CA	RAF1	9606.ENSP00000263967	9606.ENSP00000401888	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CA	PTPN11	9606.ENSP00000263967	9606.ENSP00000489597	0	0	0	0	0	0.661	0.900	0	0.964
PIK3CA	PIK3CD	9606.ENSP00000263967	9606.ENSP00000366563	0	0	0	0.888	0	0	0.900	0	0.900
PIK3CA	PIK3CB	9606.ENSP00000263967	9606.ENSP00000501150	0	0	0	0.882	0	0	0.900	0	0.900
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0	0.997	0.967	0	0.999
PIK3CB	PIK3R2	9606.ENSP00000501150	9606.ENSP00000222254	0	0	0	0	0	0.916	0.914	0	0.992
PIK3CB	PIK3R3	9606.ENSP00000501150	9606.ENSP00000262741	0	0	0	0	0	0.857	0.914	0	0.987
PIK3CB	TGFBR2	9606.ENSP00000501150	9606.ENSP00000351905	0	0	0	0	0	0.503	0	0	0.503
PIK3CB	PIK3CD	9606.ENSP00000501150	9606.ENSP00000366563	0	0	0	0.956	0	0	0.900	0	0.900
PIK3CB	SOS1	9606.ENSP00000501150	9606.ENSP00000384675	0	0	0	0	0	0	0.500	0	0.499
PIK3CB	SHC1	9606.ENSP00000501150	9606.ENSP00000401303	0	0	0	0	0	0	0.400	0	0.400
PIK3CB	RAF1	9606.ENSP00000501150	9606.ENSP00000401888	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CB	PIK3R1	9606.ENSP00000501150	9606.ENSP00000428056	0	0	0	0	0	0.936	0.914	0	0.994
PIK3CB	PTPN11	9606.ENSP00000501150	9606.ENSP00000489597	0	0	0	0	0	0.049	0.900	0	0.900
PIK3CD	PIK3R2	9606.ENSP00000366563	9606.ENSP00000222254	0	0	0	0	0	0.563	0.914	0	0.961
PIK3CD	PIK3R3	9606.ENSP00000366563	9606.ENSP00000262741	0	0	0	0	0	0.610	0.914	0	0.965
PIK3CD	SHC1	9606.ENSP00000366563	9606.ENSP00000401303	0	0	0	0	0	0	0.400	0	0.400
PIK3CD	SOS1	9606.ENSP00000366563	9606.ENSP00000384675	0	0	0	0	0	0	0.500	0	0.499
PIK3CD	PTPN11	9606.ENSP00000366563	9606.ENSP00000489597	0	0	0	0	0	0.049	0.900	0	0.900
PIK3CD	RAF1	9606.ENSP00000366563	9606.ENSP00000401888	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CD	PIK3R1	9606.ENSP00000366563	9606.ENSP00000428056	0	0	0	0	0	0.987	0.914	0	0.998
PIK3R1	PIK3R2	9606.ENSP00000428056	9606.ENSP00000222254	0	0	0	0.960	0	0.864	0.900	0	0.985
PIK3R1	PIK3R3	9606.ENSP00000428056	9606.ENSP00000262741	0	0	0	0.974	0	0.807	0.944	0	0.988
